source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence
C10	Collecting duct intercalated cell	COL6A1	ITGA1_ITGB1	0.00561701228344151	0	COL6A1_ITGA1_ITGB1	COL6A1 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C5	Collecting duct intercalated cell	LAMB1	ITGA1_ITGB1	0.00561652542891908	0	LAMB1_ITGA1_ITGB1	LAMB1 - (ITGA1+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C16	Collecting duct intercalated cell	COL4A1	SDC1	0.00560391046231727	0	COL4A1_SDC1	COL4A1 - SDC1	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C13	Collecting duct intercalated cell	COL4A2	SDC4	0.00557761724010531	0	COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C12	C10	COL4A5	SDC4	0.00556727251318599	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C14	C8	COL4A4	ITGA2_ITGB1	0.00554739387227632	0	COL4A4_ITGA2_ITGB1	COL4A4 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C8	C8	LAMB1	ITGA3_ITGB1	0.00554646840884987	0	LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C13	C10	COL4A2	SDC4	0.00551440134894982	0	COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C4	C9	LAMB2	ITGA2_ITGB1	0.00551398355421638	0	LAMB2_ITGA2_ITGB1	LAMB2 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C13	Thick ascending limb (TAL) / loop of Henle	FGF9	FGFR3	0.00551092450818612	0	FGF9_FGFR3	FGF9 - FGFR3	FGF	Secreted Signaling	PMC: 4393358
C16	Collecting duct intercalated cell	COL4A4	ITGA1_ITGB1	0.00550720605427812	0	COL4A4_ITGA1_ITGB1	COL4A4 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	Collecting duct intercalated cell	COL4A2	SDC1	0.00548573601308025	0	COL4A2_SDC1	COL4A2 - SDC1	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C14	C8	COL4A4	ITGA3_ITGB1	0.0054606339648674	0	COL4A4_ITGA3_ITGB1	COL4A4 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	C8	COL4A1	ITGAV_ITGB8	0.00545752207454448	0	COL4A1_ITGAV_ITGB8	COL4A1 - (ITGAV+ITGB8)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C9	Collecting duct intercalated cell	COL4A5	SDC1	0.00545668887263049	0	COL4A5_SDC1	COL4A5 - SDC1	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C12	C5	COL4A5	SDC4	0.00544038075858181	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	C16	LAMA5	ITGA6_ITGB1	0.00543528873078971	0	LAMA5_ITGA6_ITGB1	LAMA5 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C8	C16	FGF9	FGFR2	0.00541664549122458	0	FGF9_FGFR2	FGF9 - FGFR2	FGF	Secreted Signaling	PMC: 4393358
C10	C10	JAG1	NOTCH2	0.00540779382068453	0	JAG1_NOTCH2	JAG1 - NOTCH2	NOTCH	Cell-Cell Contact	PMID: 22353464
C8	Collecting duct intercalated cell	LAMB1	ITGA1_ITGB1	0.00540517623511913	0	LAMB1_ITGA1_ITGB1	LAMB1 - (ITGA1+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C5	C13	FGF9	FGFR2	0.00539521424152776	0	FGF9_FGFR2	FGF9 - FGFR2	FGF	Secreted Signaling	PMC: 4393358
C11	Collecting duct intercalated cell	COL4A1	SDC4	0.00539128367702538	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C13	C5	COL4A2	SDC4	0.0053887081273798	0	COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	C8	COL4A1	ITGA2_ITGB1	0.00537263215974013	0	COL4A1_ITGA2_ITGB1	COL4A1 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C5	Collecting duct intercalated cell	LAMB1	ITGA6_ITGB1	0.00535407234757984	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C10	C8	LAMB1	ITGA2_ITGB1	0.00534593409497816	0	LAMB1_ITGA2_ITGB1	LAMB1 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	COL4A2	ITGAV_ITGB8	0.00534241805727272	0	COL4A2_ITGAV_ITGB8	COL4A2 - (ITGAV+ITGB8)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C4	PTPRM	PTPRM	0.005334234967114	0	PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	KEGG: hsa04514
C4	Collecting duct intercalated cell	PTPRM	PTPRM	0.005334234967114	0	PTPRM_PTPRM	PTPRM - PTPRM	PTPRM	Cell-Cell Contact	KEGG: hsa04514
C11	C10	COL4A1	SDC4	0.00533016834319338	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	C8	THBS1	CD47	0.00532483800343575	0	THBS1_CD47	THBS1 - CD47	THBS	ECM-Receptor	KEGG: hsa04512
C14	Collecting duct intercalated cell	COL4A4	ITGA1_ITGB1	0.00532151665924789	0	COL4A4_ITGA1_ITGB1	COL4A4 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C14	C13	FGF9	FGFR2	0.00531467769727535	0	FGF9_FGFR2	FGF9 - FGFR2	FGF	Secreted Signaling	PMC: 4393358
C9	C8	COL4A5	ITGAV_ITGB8	0.00531412573480385	0	COL4A5_ITGAV_ITGB8	COL4A5 - (ITGAV+ITGB8)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct principal cell	Collecting duct intercalated cell	COL4A5	SDC4	0.00530694401636218	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	Collecting duct intercalated cell	COL4A3	SDC4	0.00528880865677339	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	C8	COL4A1	ITGA3_ITGB1	0.00528859094795269	0	COL4A1_ITGA3_ITGB1	COL4A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C9	C8	COL4A3	ITGA2_ITGB1	0.00527466645133116	0	COL4A3_ITGA2_ITGB1	COL4A3 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C10	Collecting duct intercalated cell	COL4A5	SDC4	0.00527218030142155	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C4	C8	LAMA5	ITGAV_ITGB8	0.00526893742452146	0	LAMA5_ITGAV_ITGB8	LAMA5 - (ITGAV+ITGB8)	LAMININ	ECM-Receptor	KEGG: hsa04512
C16	C8	KNG1	BDKRB2	0.00526484329865832	0	KNG1_BDKRB2	KNG1 - BDKRB2	BRADYKININ	Secreted Signaling	KEGG: hsa04080
C10	C8	LAMB1	ITGA3_ITGB1	0.00526230829720576	0	LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
Epithelial progenitor-like / repair state (provisional)	Collecting duct intercalated cell	COL4A5	SDC1	0.00525161676144663	0	COL4A5_SDC1	COL4A5 - SDC1	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct principal cell	C10	COL4A5	SDC4	0.00524677970940707	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C3	Collecting duct intercalated cell	COL4A4	SDC4	0.00524313202049238	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	C10	COL4A3	SDC4	0.00522884886784127	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	Collecting duct intercalated cell	COL4A4	SDC1	0.00522178432383921	0	COL4A4_SDC1	COL4A4 - SDC1	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	Collecting duct intercalated cell	COL4A2	SDC4	0.00521411393784272	0	COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C10	C10	COL4A5	SDC4	0.00521240804207664	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	C5	COL4A1	SDC4	0.00520865246632694	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C10	C8	GAS6	MERTK	0.00519755671919993	0	GAS6_MERTK	GAS6 - MERTK	GAS	Secreted Signaling	PMID: 27801848
C9	C8	COL4A3	ITGA3_ITGB1	0.00519214966517227	0	COL4A3_ITGA3_ITGB1	COL4A3 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C3	C10	COL4A4	SDC4	0.00518368737386928	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	C8	LAMB1	ITGA2_ITGB1	0.00517526455410305	0	LAMB1_ITGA2_ITGB1	LAMB1 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C8	C8	COL4A2	ITGA2_ITGB1	0.00516990012130456	0	COL4A2_ITGA2_ITGB1	COL4A2 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	LAMB2	ITGAV_ITGB8	0.00516216978849771	0	LAMB2_ITGAV_ITGB8	LAMB2 - (ITGAV+ITGB8)	LAMININ	ECM-Receptor	KEGG: hsa04512
C11	C16	LAMB1	ITGA6_ITGB1	0.00515929784212508	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C13	C8	COL4A5	ITGA2_ITGB1	0.00515569817807274	0	COL4A5_ITGA2_ITGB1	COL4A5 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	C10	COL4A2	SDC4	0.00515499658234648	0	COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	Collecting duct intercalated cell	COL4A1	ITGA1_ITGB1	0.00515383396590422	0	COL4A1_ITGA1_ITGB1	COL4A1 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C8	Collecting duct intercalated cell	LAMB1	ITGA6_ITGB1	0.00515254805808656	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C14	Collecting duct intercalated cell	COL4A3	SDC4	0.00514806811755491	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C10	Collecting duct intercalated cell	FGF9	FGFR3	0.00514758794788629	0	FGF9_FGFR3	FGF9 - FGFR3	FGF	Secreted Signaling	PMC: 4393358
C10	Collecting duct intercalated cell	LAMB1	ITGA1_ITGB1	0.00512821756278196	0	LAMB1_ITGA1_ITGB1	LAMB1 - (ITGA1+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
Collecting duct principal cell	C5	COL4A5	SDC4	0.00512715510692774	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	LAMA5	ITGAV_ITGB8	0.00512469084073444	0	LAMA5_ITGAV_ITGB8	LAMA5 - (ITGAV+ITGB8)	LAMININ	ECM-Receptor	KEGG: hsa04512
C16	Injured tubular epithelial program (mixed)	ANGPT1	TEK	0.0051245701499664	0	ANGPT1_TEK	ANGPT1 - TEK	ANGPT	Secreted Signaling	PMID: 20651738
C13	Collecting duct intercalated cell	COL4A1	SDC4	0.00511811023728368	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Epithelial progenitor-like / repair state (provisional)	C8	COL4A5	ITGAV_ITGB8	0.00511438384882464	0	COL4A5_ITGAV_ITGB8	COL4A5 - (ITGAV+ITGB8)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	C5	COL4A3	SDC4	0.00510963098188149	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Injured distal epithelial state (provisional)	Collecting duct intercalated cell	COL4A2	SDC1	0.00510434819707706	0	COL4A2_SDC1	COL4A2 - SDC1	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C19	Collecting duct intercalated cell	COL6A3	SDC4	0.00509659972166378	0	COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	C8	LAMB1	ITGA3_ITGB1	0.00509429484557251	0	LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C10	C5	COL4A5	SDC4	0.00509356308799411	0	COL4A5_SDC4	COL4A5 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C14	C10	COL4A3	SDC4	0.00508969575490667	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C8	C8	COL4A2	ITGA3_ITGB1	0.00508901391277868	0	COL4A2_ITGA3_ITGB1	COL4A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	COL4A4	ITGAV_ITGB8	0.00508532699391618	0	COL4A4_ITGAV_ITGB8	COL4A4 - (ITGAV+ITGB8)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C13	C8	COL4A5	ITGA3_ITGB1	0.00507503303400034	0	COL4A5_ITGA3_ITGB1	COL4A5 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C3	C5	COL4A4	SDC4	0.00506549392783992	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Injured tubular epithelial program (mixed)	C8	GAS6	MERTK	0.00506141106921468	0	GAS6_MERTK	GAS6 - MERTK	GAS	Secreted Signaling	PMID: 27801848
C13	C10	COL4A1	SDC4	0.00506007583011816	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C9	Collecting duct intercalated cell	COL4A3	ITGA1_ITGB1	0.00505983757409444	0	COL4A3_ITGA1_ITGB1	COL4A3 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C2	C8	LAMB1	ITGA2_ITGB1	0.00504175657365525	0	LAMB1_ITGA2_ITGB1	LAMB1 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C19	C10	COL6A3	SDC4	0.00503880798755699	0	COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	C5	COL4A2	SDC4	0.00503745400353552	0	COL4A2_SDC4	COL4A2 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	Collecting duct intercalated cell	COL4A3	SDC4	0.00501032368912916	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C14	C5	COL4A3	SDC4	0.00497363470066124	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Injured distal epithelial state (provisional)	C8	COL4A2	ITGAV_ITGB8	0.00497094441009499	0	COL4A2_ITGAV_ITGB8	COL4A2 - (ITGAV+ITGB8)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	Collecting duct intercalated cell	LAMB1	ITGA1_ITGB1	0.0049644639548408	0	LAMB1_ITGA1_ITGB1	LAMB1 - (ITGA1+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C2	C8	LAMB1	ITGA3_ITGB1	0.00496286524662145	0	LAMB1_ITGA3_ITGB1	LAMB1 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C8	Collecting duct intercalated cell	COL4A2	ITGA1_ITGB1	0.00495931693862837	0	COL4A2_ITGA1_ITGB1	COL4A2 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	C10	COL4A3	SDC4	0.00495350539160692	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	Collecting duct intercalated cell	COL4A3	SDC4	0.00494933661457639	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C13	Collecting duct intercalated cell	COL4A5	ITGA1_ITGB1	0.00494569060081275	0	COL4A5_ITGA1_ITGB1	COL4A5 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C13	C5	COL4A1	SDC4	0.00494468684635699	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C8	C8	OCLN	OCLN	0.00493294052408005	0	OCLN_OCLN	OCLN - OCLN	OCLN	Cell-Cell Contact	KEGG: hsa04514
C19	C5	COL6A3	SDC4	0.00492390159135862	0	COL6A3_SDC4	COL6A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C11	C8	THBS1	ITGA3_ITGB1	0.00492340025907186	0	THBS1_ITGA3_ITGB1	THBS1 - (ITGA3+ITGB1)	THBS	ECM-Receptor	KEGG: hsa04512
C4	C10	CD46	JAG1	0.0049206128758349	0	CD46_JAG1	CD46 - JAG1	CD46	Cell-Cell Contact	PMID: 23086448
Collecting duct intercalated cell	C8	SPP1	ITGAV_ITGB6	0.00491300784981252	0	SPP1_ITGAV_ITGB6	SPP1 - (ITGAV+ITGB6)	SPP1	Secreted Signaling	PMID: 21907263
C10	Collecting duct intercalated cell	COL6A1	SDC4	0.00490325209714146	0	COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C10	COL4A3	SDC4	0.00489320652418982	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C10	Collecting duct intercalated cell	LAMB1	ITGA6_ITGB1	0.00488847031105365	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C13	C16	LAMA1	ITGA6_ITGB1	0.00488641573887948	0	LAMA1_ITGA6_ITGB1	LAMA1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C16	C8	COL4A1	ITGA2_ITGB1	0.00488554229303926	0	COL4A1_ITGA2_ITGB1	COL4A1 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C5	C8	LAMA2	ITGAV_ITGB8	0.00485790514151278	0	LAMA2_ITGAV_ITGB8	LAMA2 - (ITGAV+ITGB8)	LAMININ	ECM-Receptor	KEGG: hsa04512
C10	C10	COL6A1	SDC4	0.00484764210195679	0	COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	C5	COL4A3	SDC4	0.00484053479602006	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C2	Collecting duct intercalated cell	LAMB1	ITGA1_ITGB1	0.00483636762848238	0	LAMB1_ITGA1_ITGB1	LAMB1 - (ITGA1+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C16	C8	COL4A1	ITGA3_ITGB1	0.00480908352784828	0	COL4A1_ITGA3_ITGB1	COL4A1 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	Collecting duct intercalated cell	COL4A4	SDC4	0.00480733161474348	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	COL4A2	ITGA2_ITGB1	0.00478244383055684	0	COL4A2_ITGA2_ITGB1	COL4A2 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C5	COL4A3	SDC4	0.00478160450781995	0	COL4A3_SDC4	COL4A3 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C9	C8	COL4A5	ITGA2_ITGB1	0.00475710283083746	0	COL4A5_ITGA2_ITGB1	COL4A5 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	C10	COL4A4	SDC4	0.0047528043010989	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C10	C5	COL6A1	SDC4	0.0047370743510554	0	COL6A1_SDC4	COL6A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	LAMB1	ITGAV_ITGB8	0.00473474973466415	0	LAMB1_ITGAV_ITGB8	LAMB1 - (ITGAV+ITGB8)	LAMININ	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	Collecting duct intercalated cell	LAMB1	ITGA6_ITGB1	0.00473233586713489	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C3	C16	LAMB1	ITGA6_ITGB1	0.00471773374600384	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C4	C8	LAMA5	ITGA2_ITGB1	0.00471662866713239	0	LAMA5_ITGA2_ITGB1	LAMA5 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C8	C13	FGF9	FGFR2	0.00471165078642234	0	FGF9_FGFR2	FGF9 - FGFR2	FGF	Secreted Signaling	PMC: 4393358
Collecting duct intercalated cell	C8	COL4A2	ITGA3_ITGB1	0.00470759092395181	0	COL4A2_ITGA3_ITGB1	COL4A2 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C5	Thick ascending limb (TAL) / loop of Henle	FGF9	FGFR3	0.00470351676178978	0	FGF9_FGFR3	FGF9 - FGFR3	FGF	Secreted Signaling	PMC: 4393358
C16	Collecting duct intercalated cell	COL4A1	ITGA1_ITGB1	0.00468648716415382	0	COL4A1_ITGA1_ITGB1	COL4A1 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C9	C8	COL4A5	ITGA3_ITGB1	0.00468264468528061	0	COL4A5_ITGA3_ITGB1	COL4A5 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C14	Collecting duct intercalated cell	COL4A4	SDC4	0.0046451300353758	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C16	C5	COL4A4	SDC4	0.00464438956888298	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C4	C8	LAMA5	ITGA3_ITGB1	0.00464280106766863	0	LAMA5_ITGA3_ITGB1	LAMA5 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C14	Thick ascending limb (TAL) / loop of Henle	FGF9	FGFR3	0.00463325736643302	0	FGF9_FGFR3	FGF9 - FGFR3	FGF	Secreted Signaling	PMC: 4393358
Collecting duct intercalated cell	C8	LAMB2	ITGA2_ITGB1	0.00462100080330174	0	LAMB2_ITGA2_ITGB1	LAMB2 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C2	Collecting duct intercalated cell	LAMB1	ITGA6_ITGB1	0.00461020130994252	0	LAMB1_ITGA6_ITGB1	LAMB1 - (ITGA6+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C14	C10	COL4A4	SDC4	0.00459243400850197	0	COL4A4_SDC4	COL4A4 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	Collecting duct intercalated cell	COL4A2	ITGA1_ITGB1	0.00458756995052939	0	COL4A2_ITGA1_ITGB1	COL4A2 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	LAMA5	ITGA2_ITGB1	0.00458743279179243	0	LAMA5_ITGA2_ITGB1	LAMA5 - (ITGA2+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
Epithelial progenitor-like / repair state (provisional)	C8	COL4A5	ITGA2_ITGB1	0.00457820138318895	0	COL4A5_ITGA2_ITGB1	COL4A5 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
C9	Collecting duct intercalated cell	COL4A5	ITGA1_ITGB1	0.0045632568052079	0	COL4A5_ITGA1_ITGB1	COL4A5 - (ITGA1+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	COL4A4	ITGA2_ITGB1	0.00455217685633489	0	COL4A4_ITGA2_ITGB1	COL4A4 - (ITGA2+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	LAMB2	ITGA3_ITGB1	0.00454866318969189	0	LAMB2_ITGA3_ITGB1	LAMB2 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
C11	Collecting duct intercalated cell	NAMPT	INSR	0.00454828513361469	0	NAMPT_INSR	NAMPT - INSR	VISFATIN	Secreted Signaling	PMID: 28490838
C10	C16	FGF9	FGFR2	0.00453643288815025	0	FGF9_FGFR2	FGF9 - FGFR2	FGF	Secreted Signaling	PMC: 4393358
C4	Collecting duct intercalated cell	LAMA5	ITGA1_ITGB1	0.00452442441567739	0	LAMA5_ITGA1_ITGB1	LAMA5 - (ITGA1+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
Collecting duct intercalated cell	C8	LAMA5	ITGA3_ITGB1	0.00451561827135779	0	LAMA5_ITGA3_ITGB1	LAMA5 - (ITGA3+ITGB1)	LAMININ	ECM-Receptor	KEGG: hsa04512
Epithelial progenitor-like / repair state (provisional)	C8	COL4A5	ITGA3_ITGB1	0.00450653072269565	0	COL4A5_ITGA3_ITGB1	COL4A5 - (ITGA3+ITGB1)	COLLAGEN	ECM-Receptor	KEGG: hsa04512
Thick ascending limb (TAL) / loop of Henle	Collecting duct intercalated cell	COL4A1	SDC4	0.0044986641073566	0	COL4A1_SDC4	COL4A1 - SDC4	COLLAGEN	ECM-Receptor	KEGG: hsa04512
